date,time,sport,channel,comp,ht,at
2025-06-18,7:00PM,Football,Channel 4,UEFA European Under-21 Championship,England U21,Germany U21
2025-06-18,3:55PM,Football,Arena Sport 3 SI,UEFA European Under-21 Championship,Netherlands U21,Ukraine U21
2025-06-18,4:00PM,Football,BeIn Sports HD 2 France,UEFA European Under-21 Championship,Netherlands U21,Ukraine U21
2025-06-18,6:55PM,Football,Arena Sport 1 SI,UEFA European Under-21 Championship,Slovenia U21,Czech Republic U21
2025-06-18,7:00PM,Football,BeIn Sports HD 2 France,UEFA European Under-21 Championship,Slovenia U21,Czech Republic U21
2025-06-19,2:00AM,Football,OneSoccer CA,CONCACAF Gold Cup,Suriname,Mexico
2025-06-19,2:00AM,Football,Premier Sports 2 IE,CONCACAF Gold Cup,Suriname,Mexico
2025-06-19,2:00AM,Football,Viaplay Sports 2 UK,CONCACAF Gold Cup,Suriname,Mexico
2025-06-19,1:50AM,Football,ESPN 1 Netherlands,CONCACAF Gold Cup,Suriname,Mexico
2025-06-19,10:45PM,Football,OneSoccer CA,CONCACAF Gold Cup,Trinidad and Tobago,Haiti
2025-06-19,10:45PM,Football,Premier Sports 2 IE,CONCACAF Gold Cup,Trinidad and Tobago,Haiti
2025-06-19,10:45PM,Football,Viaplay Sports 2 UK,CONCACAF Gold Cup,Trinidad and Tobago,Haiti
2025-06-19,10:35PM,Football,ESPN 1 Netherlands,CONCACAF Gold Cup,Trinidad and Tobago,Haiti
2025-06-20,11:45PM,Football,OneSoccer CA,CONCACAF Gold Cup,Jamaica,Guadeloupe
2025-06-20,11:45PM,Football,Premier Sports 2 IE,CONCACAF Gold Cup,Jamaica,Guadeloupe
2025-06-20,11:45PM,Football,Viaplay Sports 2 UK,CONCACAF Gold Cup,Jamaica,Guadeloupe
2025-06-20,11:35PM,Football,ESPN 1 Netherlands,CONCACAF Gold Cup,Jamaica,Guadeloupe
2025-06-20,1:15AM,Football,OneSoccer CA,CONCACAF Gold Cup,Saudi Arabia,USA
2025-06-20,1:15AM,Football,Premier Sports 2 IE,CONCACAF Gold Cup,Saudi Arabia,USA
2025-06-20,1:15AM,Football,Viaplay Sports 2 UK,CONCACAF Gold Cup,Saudi Arabia,USA
2025-06-21,2:00AM,Football,Premier Sports 2 IE,CONCACAF Gold Cup,Guatemala,Panama
2025-06-21,2:00AM,Football,Viaplay Sports 2 UK,CONCACAF Gold Cup,Guatemala,Panama
2025-06-21,1:50AM,Football,ESPN 1 Netherlands,CONCACAF Gold Cup,Guatemala,Panama
2025-06-22,11:00PM,Football,Premier Sports 1 IE,CONCACAF Gold Cup,USA,Haiti
2025-06-22,11:00PM,Football,Viaplay Sports 1 UK,CONCACAF Gold Cup,USA,Haiti
2025-09-05,6:45PM,Football,Nova TV HR,FIFA World Cup,Faroe Islands,Croatia
2025-09-05,6:45PM,Football,Sport Klub 1 SI,FIFA World Cup,Slovenia,Sweden
2025-09-08,6:45PM,Football,Nova TV HR,FIFA World Cup,Croatia,Montenegro
2025-09-08,6:45PM,Football,Sport Klub 1 SI,FIFA World Cup,Switzerland,Slovenia
2025-10-09,6:45PM,Football,Nova TV HR,FIFA World Cup,Czech Republic,Croatia
2025-10-10,6:45PM,Football,Sport Klub 1 SI,FIFA World Cup,Kosovo,Slovenia
2025-10-13,6:45PM,Football,Sport Klub 1 SI,FIFA World Cup,Slovenia,Switzerland
